"통합메타데이터 ID","전문센터ID","역통 대분류","DB정보","전문센터 메타데이터","제목","대체제목","원자료의 발신자","원자료의 편찬자","원자료의 작성자","역통 중분류","역통 소분류","전문센터주제분류","자료유형","기사레벨","발행자","파일형식","목차","초록","상위자료아이디","상위자료","의존자료","사건발생일","원자료생성일","원자료발행일","발행일","생성일","갱신일","연계주소","저자정렬","날짜정렬",
"KH.AKS.C0001618","AKS","KH.11.01.000","한국사기초사전","C0001618","민립대학설립운동(民立大學設立運動)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001618</get>                </url>","","",
"KH.AKS.C0001619","AKS","KH.11.01.000","한국사기초사전","C0001619","민며느리(――――)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001619</get>                </url>","","",
"KH.AKS.C0001620","AKS","KH.11.01.000","한국사기초사전","C0001620","민무늬토기(無文土器)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001620</get>                </url>","","",
"KH.AKS.C0001621","AKS","KH.11.01.000","한국사기초사전","C0001621","민옹전(閔翁傳)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001621</get>                </url>","","",
"KH.AKS.C0001622","AKS","KH.11.01.000","한국사기초사전","C0001622","민족독립운동(民族獨立運動)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001622</get>                </url>","","",
"KH.AKS.C0001623","AKS","KH.11.01.000","한국사기초사전","C0001623","민족유일당운동(民族唯一黨運動)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001623</get>                </url>","","",
"KH.AKS.C0001624","AKS","KH.11.01.000","한국사기초사전","C0001624","민족혁명당(民族革命黨)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001624</get>                </url>","","",
"KH.AKS.C0001625","AKS","KH.11.01.000","한국사기초사전","C0001625","밀양백중놀이(密陽百中――)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","농신제. 오복춤.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001625</get>                </url>","","",
"KH.AKS.C0001626","AKS","KH.11.01.000","한국사기초사전","C0001626","밀우(密友)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001626</get>                </url>","","",
"KH.AKS.C0001627","AKS","KH.11.01.000","한국사기초사전","C0001627","박문국(博文局)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001627</get>                </url>","","",
"KH.AKS.C0001628","AKS","KH.11.01.000","한국사기초사전","C0001628","박열(朴說)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001628</get>                </url>","","",
"KH.AKS.C0001629","AKS","KH.11.01.000","한국사기초사전","C0001629","박영규(朴英規)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001629</get>                </url>","","",
"KH.AKS.C0001630","AKS","KH.11.01.000","한국사기초사전","C0001630","박용만(朴容萬)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","조선 말기의 독립운동가.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001630</get>                </url>","","",
"KH.AKS.C0001631","AKS","KH.11.01.000","한국사기초사전","C0001631","박은식(朴殷植)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","한말 일제 강점기의 학자· 언론인· 독립운동가.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001631</get>                </url>","","",
"KH.AKS.C0001632","AKS","KH.11.01.000","한국사기초사전","C0001632","박정희(朴正熙)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","육군대장으로 전역할 때의 모습. 1963년.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001632</get>                </url>","","",
"KH.AKS.C0001633","AKS","KH.11.01.000","한국사기초사전","C0001633","박제상(朴堤上)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","박제상의 사당. 충남 공주시 동학사.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001633</get>                </url>","","",
"KH.AKS.C0001634","AKS","KH.11.01.000","한국사기초사전","C0001634","박중빈(朴重彬)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","원불교 교조.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001634</get>                </url>","","",
"KH.AKS.C0001635","AKS","KH.11.01.000","한국사기초사전","C0001635","박헌영(朴憲永)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","공산주의 독립운동가.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001635</get>                </url>","","",
"KH.AKS.C0001636","AKS","KH.11.01.000","한국사기초사전","C0001636","박효관(朴孝寬)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001636</get>                </url>","","",
"KH.AKS.C0001637","AKS","KH.11.01.000","한국사기초사전","C0001637","반계수록(磻溪隧錄)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","유형원 지음.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001637</get>                </url>","","",
"KH.AKS.C0001638","AKS","KH.11.01.000","한국사기초사전","C0001638","반승(飯僧)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001638</get>                </url>","","",
"KH.AKS.C0001639","AKS","KH.11.01.000","한국사기초사전","C0001639","발해(渤海)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","중국 길림성 영안현 동경성 출토.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001639</get>                </url>","","",
"KH.AKS.C0001640","AKS","KH.11.01.000","한국사기초사전","C0001640","방납(防納)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001640</get>                </url>","","",
"KH.AKS.C0001641","AKS","KH.11.01.000","한국사기초사전","C0001641","백강구전투(百江口戰鬪)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001641</get>                </url>","","",
"KH.AKS.C0001642","AKS","KH.11.01.000","한국사기초사전","C0001642","백골징포(白骨徵布)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001642</get>                </url>","","",
"KH.AKS.C0001643","AKS","KH.11.01.000","한국사기초사전","C0001643","백두대간(白頭大幹)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","우리나라 최고봉의 산인 백두산의 설경.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001643</get>                </url>","","",
"KH.AKS.C0001644","AKS","KH.11.01.000","한국사기초사전","C0001644","백두산(白頭山)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","삼지연의 가을 모습","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001644</get>                </url>","","",
"KH.AKS.C0001645","AKS","KH.11.01.000","한국사기초사전","C0001645","백두산정계비(白頭山定界碑)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","백두산 위에 세운 조선과 청국의 경계를 표시한 비석.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001645</get>                </url>","","",
"KH.AKS.C0001646","AKS","KH.11.01.000","한국사기초사전","C0001646","백률사금동약사여래입상(栢栗寺金銅藥師如來立像)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","통일신라. 높이 177cm. 국립경주박물관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001646</get>                </url>","","",
"KH.AKS.C0001647","AKS","KH.11.01.000","한국사기초사전","C0001647","백운소설(白雲小說)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001647</get>                </url>","","",
"KH.AKS.C0001648","AKS","KH.11.01.000","한국사기초사전","C0001648","백자대호(白磁大壺)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001648</get>                </url>","","",
"KH.AKS.C0001649","AKS","KH.11.01.000","한국사기초사전","C0001649","백자발(白磁鉢)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","지름10.4cm. 국립중앙박물관소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001649</get>                </url>","","",
"KH.AKS.C0001650","AKS","KH.11.01.000","한국사기초사전","C0001650","백자상감연당초문대접(白磁象嵌蓮唐草文――)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001650</get>                </url>","","",
"KH.AKS.C0001651","AKS","KH.11.01.000","한국사기초사전","C0001651","백자주자(白磁注子)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","높이 33cm. 호림박물관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001651</get>                </url>","","",
"KH.AKS.C0001652","AKS","KH.11.01.000","한국사기초사전","C0001652","백자진사매국문병(白磁辰砂梅菊文甁)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","고려말 조선초. 높이 21.4cm. 입지름 4.9cm. 국립중앙박불관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001652</get>                </url>","","",
"KH.AKS.C0001653","AKS","KH.11.01.000","한국사기초사전","C0001653","백자철화매죽문대호(白磁鐵畵梅竹文大壺)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","조선. 높이 41.3cm. 입지름 19cm. 국립중앙박물관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001653</get>                </url>","","",
"KH.AKS.C0001654","AKS","KH.11.01.000","한국사기초사전","C0001654","백자철화포도문호(白磁鐵畵葡萄文壺)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","조선 후기. 높이 30.8cm. 국립중앙박물관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001654</get>                </url>","","",
"KH.AKS.C0001655","AKS","KH.11.01.000","한국사기초사전","C0001655","백자호(白磁壺)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001655</get>                </url>","","",
"KH.AKS.C0001656","AKS","KH.11.01.000","한국사기초사전","C0001656","백정(白丁)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001656</get>                </url>","","",
"KH.AKS.C0001657","AKS","KH.11.01.000","한국사기초사전","C0001657","백제(百濟)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","백제. 높이 226cm. 국립공주박물관 소장.","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001657</get>                </url>","","",
"KH.AKS.C0001658","AKS","KH.11.01.000","한국사기초사전","C0001658","백제금동대향로(扶餘陵山里出土百濟金銅大香爐)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001658</get>                </url>","","",
"KH.AKS.C0001659","AKS","KH.11.01.000","한국사기초사전","C0001659","백제오방(百濟五方)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001659</get>                </url>","","",
"KH.AKS.C0001660","AKS","KH.11.01.000","한국사기초사전","C0001660","백제오부(百濟五部)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001660</get>                </url>","","",
"KH.AKS.C0001661","AKS","KH.11.01.000","한국사기초사전","C0001661","백제창왕명석조사리감(百濟昌王銘石造舍利龕)","","","","","KH.11","KH.11.01","cc","","2","","test/xml","","","","","","","","","2007-11-29 00:00:00","1900-01-01 00:00:00","2008-04-21 00:00:00","<url>                    <get>http://yoksa.aks.ac.kr/jsp/cc/View.jsp?cc10id=C0001661</get>                </url>","","",
